x,y,discipline,image,lieu,n,present
7,3,Haltérophilie,icones/Haltérophilie.svg,Pont Alexandre III,NA,non
1,4,"Gymnastique
trampoline",icones/Gymnastique trampoline.svg,Quais de Seine,NA,non
1,4,"Gymnastique
trampoline",icones/Gymnastique trampoline.svg,Stade de France,NA,non
1,4,"Gymnastique
trampoline",icones/Gymnastique trampoline.svg,Trocadéro,NA,non
1,4,"Gymnastique
trampoline",icones/Gymnastique trampoline.svg,Hôtel de ville-Invalides,NA,non
1,4,"Gymnastique
trampoline",icones/Gymnastique trampoline.svg,Stade nautique-Bassin eau calme,NA,non
1,4,"Gymnastique
trampoline",icones/Gymnastique trampoline.svg,Arena Porte de La Chapelle,NA,non
1,4,"Gymnastique
trampoline",icones/Gymnastique trampoline.svg,Stade Pierre-Mauroy,NA,non
1,4,"Gymnastique
trampoline",icones/Gymnastique trampoline.svg,Arena Bercy,4,oui
1,4,"Gymnastique
trampoline",icones/Gymnastique trampoline.svg,Concorde,NA,non
1,4,"Gymnastique
trampoline",icones/Gymnastique trampoline.svg,Stade tour Eiffel,NA,non
1,4,"Gymnastique
trampoline",icones/Gymnastique trampoline.svg,Stade BMX,NA,non
1,4,"Gymnastique
trampoline",icones/Gymnastique trampoline.svg,Stade Roland-Garros,NA,non
1,4,"Gymnastique
trampoline",icones/Gymnastique trampoline.svg,Arena Paris Nord,NA,non
1,4,"Gymnastique
trampoline",icones/Gymnastique trampoline.svg,Stade nautique-Bassin eau vive,NA,non
1,4,"Gymnastique
trampoline",icones/Gymnastique trampoline.svg,Vélodrome national,NA,non
1,4,"Gymnastique
trampoline",icones/Gymnastique trampoline.svg,Invalides-Pont Alexandre-III,NA,non
1,4,"Gymnastique
trampoline",icones/Gymnastique trampoline.svg,Site d'escalade,NA,non
1,4,"Gymnastique
trampoline",icones/Gymnastique trampoline.svg,Grand Palais,NA,non
1,4,"Gymnastique
trampoline",icones/Gymnastique trampoline.svg,Parc des Princes,NA,non
1,4,"Gymnastique
trampoline",icones/Gymnastique trampoline.svg,Stade Geoffroy-Guichard,NA,non
1,4,"Gymnastique
trampoline",icones/Gymnastique trampoline.svg,Stade de la Beaujoire,NA,non
1,4,"Gymnastique
trampoline",icones/Gymnastique trampoline.svg,Stade de Nice,NA,non
1,4,"Gymnastique
trampoline",icones/Gymnastique trampoline.svg,Stade de Bordeaux,NA,non
1,4,"Gymnastique
trampoline",icones/Gymnastique trampoline.svg,Stade de Lyon,NA,non
1,4,"Gymnastique
trampoline",icones/Gymnastique trampoline.svg,Stade de Marseille,NA,non
1,4,"Gymnastique
trampoline",icones/Gymnastique trampoline.svg,Golf national,NA,non
1,4,"Gymnastique
trampoline",icones/Gymnastique trampoline.svg,Arena Paris Sud,NA,non
1,4,"Gymnastique
trampoline",icones/Gymnastique trampoline.svg,Stade Yves-du-Manoir,NA,non
1,4,"Gymnastique
trampoline",icones/Gymnastique trampoline.svg,Arena Champ-de-Mars,NA,non
1,4,"Gymnastique
trampoline",icones/Gymnastique trampoline.svg,Paris La Défense Arena,NA,non
1,4,"Gymnastique
trampoline",icones/Gymnastique trampoline.svg,Centre aquatique,NA,non
1,4,"Gymnastique
trampoline",icones/Gymnastique trampoline.svg,Pont Alexandre-III,NA,non
1,4,"Gymnastique
trampoline",icones/Gymnastique trampoline.svg,Château de Versailles,NA,non
1,4,"Gymnastique
trampoline",icones/Gymnastique trampoline.svg,Teahupoo,NA,non
1,4,"Gymnastique
trampoline",icones/Gymnastique trampoline.svg,Centre national de tir,NA,non
1,4,"Gymnastique
trampoline",icones/Gymnastique trampoline.svg,Invalides,NA,non
1,4,"Gymnastique
trampoline",icones/Gymnastique trampoline.svg,Marina de Marseille,NA,non
1,4,"Gymnastique
trampoline",icones/Gymnastique trampoline.svg,Colline d'Elancourt,NA,non
1,4,"Gymnastique
trampoline",icones/Gymnastique trampoline.svg,Arena Paris Sud 1,NA,non
1,4,"Gymnastique
trampoline",icones/Gymnastique trampoline.svg,Stade Tour Eiffel,NA,non
1,4,"Gymnastique
trampoline",icones/Gymnastique trampoline.svg,Arena Paris Sud 6,NA,non
1,4,"Gymnastique
trampoline",icones/Gymnastique trampoline.svg,Stade nautique de Vaires-sur-Marne - Bassin eaux calmes,NA,non
1,4,"Gymnastique
trampoline",icones/Gymnastique trampoline.svg,Vélodrome National de Saint-Quentin-en-Yvelines,NA,non
1,4,"Gymnastique
trampoline",icones/Gymnastique trampoline.svg,Clichy-sous-Bois,NA,non
1,4,"Gymnastique
trampoline",icones/Gymnastique trampoline.svg,Centre National de Tir de Châteauroux,NA,non
1,4,"Gymnastique
trampoline",icones/Gymnastique trampoline.svg,Pont Alexandre III,NA,non
2,4,"Gymnastique
rythmique",icones/Gymnastique rythmique.svg,Quais de Seine,NA,non
2,4,"Gymnastique
rythmique",icones/Gymnastique rythmique.svg,Stade de France,NA,non
2,4,"Gymnastique
rythmique",icones/Gymnastique rythmique.svg,Trocadéro,NA,non
2,4,"Gymnastique
rythmique",icones/Gymnastique rythmique.svg,Hôtel de ville-Invalides,NA,non
2,4,"Gymnastique
rythmique",icones/Gymnastique rythmique.svg,Stade nautique-Bassin eau calme,NA,non
2,4,"Gymnastique
rythmique",icones/Gymnastique rythmique.svg,Arena Porte de La Chapelle,5,oui
2,4,"Gymnastique
rythmique",icones/Gymnastique rythmique.svg,Stade Pierre-Mauroy,NA,non
2,4,"Gymnastique
rythmique",icones/Gymnastique rythmique.svg,Arena Bercy,NA,non
2,4,"Gymnastique
rythmique",icones/Gymnastique rythmique.svg,Concorde,NA,non
2,4,"Gymnastique
rythmique",icones/Gymnastique rythmique.svg,Stade tour Eiffel,NA,non
2,4,"Gymnastique
rythmique",icones/Gymnastique rythmique.svg,Stade BMX,NA,non
2,4,"Gymnastique
rythmique",icones/Gymnastique rythmique.svg,Stade Roland-Garros,NA,non
2,4,"Gymnastique
rythmique",icones/Gymnastique rythmique.svg,Arena Paris Nord,NA,non
2,4,"Gymnastique
rythmique",icones/Gymnastique rythmique.svg,Stade nautique-Bassin eau vive,NA,non
2,4,"Gymnastique
rythmique",icones/Gymnastique rythmique.svg,Vélodrome national,NA,non
2,4,"Gymnastique
rythmique",icones/Gymnastique rythmique.svg,Invalides-Pont Alexandre-III,NA,non
2,4,"Gymnastique
rythmique",icones/Gymnastique rythmique.svg,Site d'escalade,NA,non
2,4,"Gymnastique
rythmique",icones/Gymnastique rythmique.svg,Grand Palais,NA,non
2,4,"Gymnastique
rythmique",icones/Gymnastique rythmique.svg,Parc des Princes,NA,non
2,4,"Gymnastique
rythmique",icones/Gymnastique rythmique.svg,Stade Geoffroy-Guichard,NA,non
2,4,"Gymnastique
rythmique",icones/Gymnastique rythmique.svg,Stade de la Beaujoire,NA,non
2,4,"Gymnastique
rythmique",icones/Gymnastique rythmique.svg,Stade de Nice,NA,non
2,4,"Gymnastique
rythmique",icones/Gymnastique rythmique.svg,Stade de Bordeaux,NA,non
2,4,"Gymnastique
rythmique",icones/Gymnastique rythmique.svg,Stade de Lyon,NA,non
2,4,"Gymnastique
rythmique",icones/Gymnastique rythmique.svg,Stade de Marseille,NA,non
2,4,"Gymnastique
rythmique",icones/Gymnastique rythmique.svg,Golf national,NA,non
2,4,"Gymnastique
rythmique",icones/Gymnastique rythmique.svg,Arena Paris Sud,NA,non
2,4,"Gymnastique
rythmique",icones/Gymnastique rythmique.svg,Stade Yves-du-Manoir,NA,non
2,4,"Gymnastique
rythmique",icones/Gymnastique rythmique.svg,Arena Champ-de-Mars,NA,non
2,4,"Gymnastique
rythmique",icones/Gymnastique rythmique.svg,Paris La Défense Arena,NA,non
2,4,"Gymnastique
rythmique",icones/Gymnastique rythmique.svg,Centre aquatique,NA,non
2,4,"Gymnastique
rythmique",icones/Gymnastique rythmique.svg,Pont Alexandre-III,NA,non
2,4,"Gymnastique
rythmique",icones/Gymnastique rythmique.svg,Château de Versailles,NA,non
2,4,"Gymnastique
rythmique",icones/Gymnastique rythmique.svg,Teahupoo,NA,non
2,4,"Gymnastique
rythmique",icones/Gymnastique rythmique.svg,Centre national de tir,NA,non
2,4,"Gymnastique
rythmique",icones/Gymnastique rythmique.svg,Invalides,NA,non
2,4,"Gymnastique
rythmique",icones/Gymnastique rythmique.svg,Marina de Marseille,NA,non
2,4,"Gymnastique
rythmique",icones/Gymnastique rythmique.svg,Colline d'Elancourt,NA,non
2,4,"Gymnastique
rythmique",icones/Gymnastique rythmique.svg,Arena Paris Sud 1,NA,non
2,4,"Gymnastique
rythmique",icones/Gymnastique rythmique.svg,Stade Tour Eiffel,NA,non
2,4,"Gymnastique
rythmique",icones/Gymnastique rythmique.svg,Arena Paris Sud 6,NA,non
2,4,"Gymnastique
rythmique",icones/Gymnastique rythmique.svg,Stade nautique de Vaires-sur-Marne - Bassin eaux calmes,NA,non
2,4,"Gymnastique
rythmique",icones/Gymnastique rythmique.svg,Vélodrome National de Saint-Quentin-en-Yvelines,NA,non
2,4,"Gymnastique
rythmique",icones/Gymnastique rythmique.svg,Clichy-sous-Bois,NA,non
2,4,"Gymnastique
rythmique",icones/Gymnastique rythmique.svg,Centre National de Tir de Châteauroux,NA,non
2,4,"Gymnastique
rythmique",icones/Gymnastique rythmique.svg,Pont Alexandre III,NA,non
3,4,"Gymnastique
artistique",icones/Gymnastique artistique.svg,Quais de Seine,NA,non
3,4,"Gymnastique
artistique",icones/Gymnastique artistique.svg,Stade de France,NA,non
3,4,"Gymnastique
artistique",icones/Gymnastique artistique.svg,Trocadéro,NA,non
3,4,"Gymnastique
artistique",icones/Gymnastique artistique.svg,Hôtel de ville-Invalides,NA,non
3,4,"Gymnastique
artistique",icones/Gymnastique artistique.svg,Stade nautique-Bassin eau calme,NA,non
3,4,"Gymnastique
artistique",icones/Gymnastique artistique.svg,Arena Porte de La Chapelle,NA,non
3,4,"Gymnastique
artistique",icones/Gymnastique artistique.svg,Stade Pierre-Mauroy,NA,non
3,4,"Gymnastique
artistique",icones/Gymnastique artistique.svg,Arena Bercy,14,oui
3,4,"Gymnastique
artistique",icones/Gymnastique artistique.svg,Concorde,NA,non
3,4,"Gymnastique
artistique",icones/Gymnastique artistique.svg,Stade tour Eiffel,NA,non
3,4,"Gymnastique
artistique",icones/Gymnastique artistique.svg,Stade BMX,NA,non
3,4,"Gymnastique
artistique",icones/Gymnastique artistique.svg,Stade Roland-Garros,NA,non
3,4,"Gymnastique
artistique",icones/Gymnastique artistique.svg,Arena Paris Nord,NA,non
3,4,"Gymnastique
artistique",icones/Gymnastique artistique.svg,Stade nautique-Bassin eau vive,NA,non
3,4,"Gymnastique
artistique",icones/Gymnastique artistique.svg,Vélodrome national,NA,non
3,4,"Gymnastique
artistique",icones/Gymnastique artistique.svg,Invalides-Pont Alexandre-III,NA,non
3,4,"Gymnastique
artistique",icones/Gymnastique artistique.svg,Site d'escalade,NA,non
3,4,"Gymnastique
artistique",icones/Gymnastique artistique.svg,Grand Palais,NA,non
3,4,"Gymnastique
artistique",icones/Gymnastique artistique.svg,Parc des Princes,NA,non
3,4,"Gymnastique
artistique",icones/Gymnastique artistique.svg,Stade Geoffroy-Guichard,NA,non
3,4,"Gymnastique
artistique",icones/Gymnastique artistique.svg,Stade de la Beaujoire,NA,non
3,4,"Gymnastique
artistique",icones/Gymnastique artistique.svg,Stade de Nice,NA,non
3,4,"Gymnastique
artistique",icones/Gymnastique artistique.svg,Stade de Bordeaux,NA,non
3,4,"Gymnastique
artistique",icones/Gymnastique artistique.svg,Stade de Lyon,NA,non
3,4,"Gymnastique
artistique",icones/Gymnastique artistique.svg,Stade de Marseille,NA,non
3,4,"Gymnastique
artistique",icones/Gymnastique artistique.svg,Golf national,NA,non
3,4,"Gymnastique
artistique",icones/Gymnastique artistique.svg,Arena Paris Sud,NA,non
3,4,"Gymnastique
artistique",icones/Gymnastique artistique.svg,Stade Yves-du-Manoir,NA,non
3,4,"Gymnastique
artistique",icones/Gymnastique artistique.svg,Arena Champ-de-Mars,NA,non
3,4,"Gymnastique
artistique",icones/Gymnastique artistique.svg,Paris La Défense Arena,NA,non
3,4,"Gymnastique
artistique",icones/Gymnastique artistique.svg,Centre aquatique,NA,non
3,4,"Gymnastique
artistique",icones/Gymnastique artistique.svg,Pont Alexandre-III,NA,non
3,4,"Gymnastique
artistique",icones/Gymnastique artistique.svg,Château de Versailles,NA,non
3,4,"Gymnastique
artistique",icones/Gymnastique artistique.svg,Teahupoo,NA,non
3,4,"Gymnastique
artistique",icones/Gymnastique artistique.svg,Centre national de tir,NA,non
3,4,"Gymnastique
artistique",icones/Gymnastique artistique.svg,Invalides,NA,non
3,4,"Gymnastique
artistique",icones/Gymnastique artistique.svg,Marina de Marseille,NA,non
3,4,"Gymnastique
artistique",icones/Gymnastique artistique.svg,Colline d'Elancourt,NA,non
3,4,"Gymnastique
artistique",icones/Gymnastique artistique.svg,Arena Paris Sud 1,NA,non
3,4,"Gymnastique
artistique",icones/Gymnastique artistique.svg,Stade Tour Eiffel,NA,non
3,4,"Gymnastique
artistique",icones/Gymnastique artistique.svg,Arena Paris Sud 6,NA,non
3,4,"Gymnastique
artistique",icones/Gymnastique artistique.svg,Stade nautique de Vaires-sur-Marne - Bassin eaux calmes,NA,non
3,4,"Gymnastique
artistique",icones/Gymnastique artistique.svg,Vélodrome National de Saint-Quentin-en-Yvelines,NA,non
3,4,"Gymnastique
artistique",icones/Gymnastique artistique.svg,Clichy-sous-Bois,NA,non
3,4,"Gymnastique
artistique",icones/Gymnastique artistique.svg,Centre National de Tir de Châteauroux,NA,non
3,4,"Gymnastique
artistique",icones/Gymnastique artistique.svg,Pont Alexandre III,NA,non
4,4,Golf,icones/Golf.svg,Quais de Seine,NA,non
4,4,Golf,icones/Golf.svg,Stade de France,NA,non
4,4,Golf,icones/Golf.svg,Trocadéro,NA,non
4,4,Golf,icones/Golf.svg,Hôtel de ville-Invalides,NA,non
4,4,Golf,icones/Golf.svg,Stade nautique-Bassin eau calme,NA,non
4,4,Golf,icones/Golf.svg,Arena Porte de La Chapelle,NA,non
4,4,Golf,icones/Golf.svg,Stade Pierre-Mauroy,NA,non
4,4,Golf,icones/Golf.svg,Arena Bercy,NA,non
4,4,Golf,icones/Golf.svg,Concorde,NA,non
4,4,Golf,icones/Golf.svg,Stade tour Eiffel,NA,non
4,4,Golf,icones/Golf.svg,Stade BMX,NA,non
4,4,Golf,icones/Golf.svg,Stade Roland-Garros,NA,non
4,4,Golf,icones/Golf.svg,Arena Paris Nord,NA,non
4,4,Golf,icones/Golf.svg,Stade nautique-Bassin eau vive,NA,non
4,4,Golf,icones/Golf.svg,Vélodrome national,NA,non
4,4,Golf,icones/Golf.svg,Invalides-Pont Alexandre-III,NA,non
4,4,Golf,icones/Golf.svg,Site d'escalade,NA,non
4,4,Golf,icones/Golf.svg,Grand Palais,NA,non
4,4,Golf,icones/Golf.svg,Parc des Princes,NA,non
4,4,Golf,icones/Golf.svg,Stade Geoffroy-Guichard,NA,non
4,4,Golf,icones/Golf.svg,Stade de la Beaujoire,NA,non
4,4,Golf,icones/Golf.svg,Stade de Nice,NA,non
4,4,Golf,icones/Golf.svg,Stade de Bordeaux,NA,non
4,4,Golf,icones/Golf.svg,Stade de Lyon,NA,non
4,4,Golf,icones/Golf.svg,Stade de Marseille,NA,non
4,4,Golf,icones/Golf.svg,Golf national,8,oui
4,4,Golf,icones/Golf.svg,Arena Paris Sud,NA,non
4,4,Golf,icones/Golf.svg,Stade Yves-du-Manoir,NA,non
4,4,Golf,icones/Golf.svg,Arena Champ-de-Mars,NA,non
4,4,Golf,icones/Golf.svg,Paris La Défense Arena,NA,non
4,4,Golf,icones/Golf.svg,Centre aquatique,NA,non
4,4,Golf,icones/Golf.svg,Pont Alexandre-III,NA,non
4,4,Golf,icones/Golf.svg,Château de Versailles,NA,non
4,4,Golf,icones/Golf.svg,Teahupoo,NA,non
4,4,Golf,icones/Golf.svg,Centre national de tir,NA,non
4,4,Golf,icones/Golf.svg,Invalides,NA,non
4,4,Golf,icones/Golf.svg,Marina de Marseille,NA,non
4,4,Golf,icones/Golf.svg,Colline d'Elancourt,NA,non
4,4,Golf,icones/Golf.svg,Arena Paris Sud 1,NA,non
4,4,Golf,icones/Golf.svg,Stade Tour Eiffel,NA,non
4,4,Golf,icones/Golf.svg,Arena Paris Sud 6,NA,non
4,4,Golf,icones/Golf.svg,Stade nautique de Vaires-sur-Marne - Bassin eaux calmes,NA,non
4,4,Golf,icones/Golf.svg,Vélodrome National de Saint-Quentin-en-Yvelines,NA,non
4,4,Golf,icones/Golf.svg,Clichy-sous-Bois,NA,non
4,4,Golf,icones/Golf.svg,Centre National de Tir de Châteauroux,NA,non
4,4,Golf,icones/Golf.svg,Pont Alexandre III,NA,non
5,4,Football,icones/Football.svg,Quais de Seine,NA,non
5,4,Football,icones/Football.svg,Stade de France,NA,non
5,4,Football,icones/Football.svg,Trocadéro,NA,non
5,4,Football,icones/Football.svg,Hôtel de ville-Invalides,NA,non
5,4,Football,icones/Football.svg,Stade nautique-Bassin eau calme,NA,non
5,4,Football,icones/Football.svg,Arena Porte de La Chapelle,NA,non
5,4,Football,icones/Football.svg,Stade Pierre-Mauroy,NA,non
5,4,Football,icones/Football.svg,Arena Bercy,NA,non
5,4,Football,icones/Football.svg,Concorde,NA,non
5,4,Football,icones/Football.svg,Stade tour Eiffel,NA,non
5,4,Football,icones/Football.svg,Stade BMX,NA,non
5,4,Football,icones/Football.svg,Stade Roland-Garros,NA,non
5,4,Football,icones/Football.svg,Arena Paris Nord,NA,non
5,4,Football,icones/Football.svg,Stade nautique-Bassin eau vive,NA,non
5,4,Football,icones/Football.svg,Vélodrome national,NA,non
5,4,Football,icones/Football.svg,Invalides-Pont Alexandre-III,NA,non
5,4,Football,icones/Football.svg,Site d'escalade,NA,non
5,4,Football,icones/Football.svg,Grand Palais,NA,non
5,4,Football,icones/Football.svg,Parc des Princes,10,oui
5,4,Football,icones/Football.svg,Stade Geoffroy-Guichard,6,oui
5,4,Football,icones/Football.svg,Stade de la Beaujoire,8,oui
5,4,Football,icones/Football.svg,Stade de Nice,6,oui
5,4,Football,icones/Football.svg,Stade de Bordeaux,7,oui
5,4,Football,icones/Football.svg,Stade de Lyon,11,oui
5,4,Football,icones/Football.svg,Stade de Marseille,10,oui
5,4,Football,icones/Football.svg,Golf national,NA,non
5,4,Football,icones/Football.svg,Arena Paris Sud,NA,non
5,4,Football,icones/Football.svg,Stade Yves-du-Manoir,NA,non
5,4,Football,icones/Football.svg,Arena Champ-de-Mars,NA,non
5,4,Football,icones/Football.svg,Paris La Défense Arena,NA,non
5,4,Football,icones/Football.svg,Centre aquatique,NA,non
5,4,Football,icones/Football.svg,Pont Alexandre-III,NA,non
5,4,Football,icones/Football.svg,Château de Versailles,NA,non
5,4,Football,icones/Football.svg,Teahupoo,NA,non
5,4,Football,icones/Football.svg,Centre national de tir,NA,non
5,4,Football,icones/Football.svg,Invalides,NA,non
5,4,Football,icones/Football.svg,Marina de Marseille,NA,non
5,4,Football,icones/Football.svg,Colline d'Elancourt,NA,non
5,4,Football,icones/Football.svg,Arena Paris Sud 1,NA,non
5,4,Football,icones/Football.svg,Stade Tour Eiffel,NA,non
5,4,Football,icones/Football.svg,Arena Paris Sud 6,NA,non
5,4,Football,icones/Football.svg,Stade nautique de Vaires-sur-Marne - Bassin eaux calmes,NA,non
5,4,Football,icones/Football.svg,Vélodrome National de Saint-Quentin-en-Yvelines,NA,non
5,4,Football,icones/Football.svg,Clichy-sous-Bois,NA,non
5,4,Football,icones/Football.svg,Centre National de Tir de Châteauroux,NA,non
5,4,Football,icones/Football.svg,Pont Alexandre III,NA,non
6,4,Escrime,icones/Escrime.svg,Quais de Seine,NA,non
6,4,Escrime,icones/Escrime.svg,Stade de France,NA,non
6,4,Escrime,icones/Escrime.svg,Trocadéro,NA,non
6,4,Escrime,icones/Escrime.svg,Hôtel de ville-Invalides,NA,non
6,4,Escrime,icones/Escrime.svg,Stade nautique-Bassin eau calme,NA,non
6,4,Escrime,icones/Escrime.svg,Arena Porte de La Chapelle,NA,non
6,4,Escrime,icones/Escrime.svg,Stade Pierre-Mauroy,NA,non
6,4,Escrime,icones/Escrime.svg,Arena Bercy,NA,non
6,4,Escrime,icones/Escrime.svg,Concorde,NA,non
6,4,Escrime,icones/Escrime.svg,Stade tour Eiffel,NA,non
6,4,Escrime,icones/Escrime.svg,Stade BMX,NA,non
6,4,Escrime,icones/Escrime.svg,Stade Roland-Garros,NA,non
6,4,Escrime,icones/Escrime.svg,Arena Paris Nord,NA,non
6,4,Escrime,icones/Escrime.svg,Stade nautique-Bassin eau vive,NA,non
6,4,Escrime,icones/Escrime.svg,Vélodrome national,NA,non
6,4,Escrime,icones/Escrime.svg,Invalides-Pont Alexandre-III,NA,non
6,4,Escrime,icones/Escrime.svg,Site d'escalade,NA,non
6,4,Escrime,icones/Escrime.svg,Grand Palais,84,oui
6,4,Escrime,icones/Escrime.svg,Parc des Princes,NA,non
6,4,Escrime,icones/Escrime.svg,Stade Geoffroy-Guichard,NA,non
6,4,Escrime,icones/Escrime.svg,Stade de la Beaujoire,NA,non
6,4,Escrime,icones/Escrime.svg,Stade de Nice,NA,non
6,4,Escrime,icones/Escrime.svg,Stade de Bordeaux,NA,non
6,4,Escrime,icones/Escrime.svg,Stade de Lyon,NA,non
6,4,Escrime,icones/Escrime.svg,Stade de Marseille,NA,non
6,4,Escrime,icones/Escrime.svg,Golf national,NA,non
6,4,Escrime,icones/Escrime.svg,Arena Paris Sud,NA,non
6,4,Escrime,icones/Escrime.svg,Stade Yves-du-Manoir,NA,non
6,4,Escrime,icones/Escrime.svg,Arena Champ-de-Mars,NA,non
6,4,Escrime,icones/Escrime.svg,Paris La Défense Arena,NA,non
6,4,Escrime,icones/Escrime.svg,Centre aquatique,NA,non
6,4,Escrime,icones/Escrime.svg,Pont Alexandre-III,NA,non
6,4,Escrime,icones/Escrime.svg,Château de Versailles,NA,non
6,4,Escrime,icones/Escrime.svg,Teahupoo,NA,non
6,4,Escrime,icones/Escrime.svg,Centre national de tir,NA,non
6,4,Escrime,icones/Escrime.svg,Invalides,NA,non
6,4,Escrime,icones/Escrime.svg,Marina de Marseille,NA,non
6,4,Escrime,icones/Escrime.svg,Colline d'Elancourt,NA,non
6,4,Escrime,icones/Escrime.svg,Arena Paris Sud 1,NA,non
6,4,Escrime,icones/Escrime.svg,Stade Tour Eiffel,NA,non
6,4,Escrime,icones/Escrime.svg,Arena Paris Sud 6,NA,non
6,4,Escrime,icones/Escrime.svg,Stade nautique de Vaires-sur-Marne - Bassin eaux calmes,NA,non
6,4,Escrime,icones/Escrime.svg,Vélodrome National de Saint-Quentin-en-Yvelines,NA,non
6,4,Escrime,icones/Escrime.svg,Clichy-sous-Bois,NA,non
6,4,Escrime,icones/Escrime.svg,Centre National de Tir de Châteauroux,NA,non
6,4,Escrime,icones/Escrime.svg,Pont Alexandre III,NA,non
7,4,Escalade,icones/Escalade.svg,Quais de Seine,NA,non
7,4,Escalade,icones/Escalade.svg,Stade de France,NA,non
7,4,Escalade,icones/Escalade.svg,Trocadéro,NA,non
7,4,Escalade,icones/Escalade.svg,Hôtel de ville-Invalides,NA,non
7,4,Escalade,icones/Escalade.svg,Stade nautique-Bassin eau calme,NA,non
7,4,Escalade,icones/Escalade.svg,Arena Porte de La Chapelle,NA,non
7,4,Escalade,icones/Escalade.svg,Stade Pierre-Mauroy,NA,non
7,4,Escalade,icones/Escalade.svg,Arena Bercy,NA,non
7,4,Escalade,icones/Escalade.svg,Concorde,NA,non
7,4,Escalade,icones/Escalade.svg,Stade tour Eiffel,NA,non
7,4,Escalade,icones/Escalade.svg,Stade BMX,NA,non
7,4,Escalade,icones/Escalade.svg,Stade Roland-Garros,NA,non
7,4,Escalade,icones/Escalade.svg,Arena Paris Nord,NA,non
7,4,Escalade,icones/Escalade.svg,Stade nautique-Bassin eau vive,NA,non
7,4,Escalade,icones/Escalade.svg,Vélodrome national,NA,non
7,4,Escalade,icones/Escalade.svg,Invalides-Pont Alexandre-III,NA,non
7,4,Escalade,icones/Escalade.svg,Site d'escalade,10,oui
7,4,Escalade,icones/Escalade.svg,Grand Palais,NA,non
7,4,Escalade,icones/Escalade.svg,Parc des Princes,NA,non
7,4,Escalade,icones/Escalade.svg,Stade Geoffroy-Guichard,NA,non
7,4,Escalade,icones/Escalade.svg,Stade de la Beaujoire,NA,non
7,4,Escalade,icones/Escalade.svg,Stade de Nice,NA,non
7,4,Escalade,icones/Escalade.svg,Stade de Bordeaux,NA,non
7,4,Escalade,icones/Escalade.svg,Stade de Lyon,NA,non
7,4,Escalade,icones/Escalade.svg,Stade de Marseille,NA,non
7,4,Escalade,icones/Escalade.svg,Golf national,NA,non
7,4,Escalade,icones/Escalade.svg,Arena Paris Sud,NA,non
7,4,Escalade,icones/Escalade.svg,Stade Yves-du-Manoir,NA,non
7,4,Escalade,icones/Escalade.svg,Arena Champ-de-Mars,NA,non
7,4,Escalade,icones/Escalade.svg,Paris La Défense Arena,NA,non
7,4,Escalade,icones/Escalade.svg,Centre aquatique,NA,non
7,4,Escalade,icones/Escalade.svg,Pont Alexandre-III,NA,non
7,4,Escalade,icones/Escalade.svg,Château de Versailles,NA,non
7,4,Escalade,icones/Escalade.svg,Teahupoo,NA,non
7,4,Escalade,icones/Escalade.svg,Centre national de tir,NA,non
7,4,Escalade,icones/Escalade.svg,Invalides,NA,non
7,4,Escalade,icones/Escalade.svg,Marina de Marseille,NA,non
7,4,Escalade,icones/Escalade.svg,Colline d'Elancourt,NA,non
7,4,Escalade,icones/Escalade.svg,Arena Paris Sud 1,NA,non
7,4,Escalade,icones/Escalade.svg,Stade Tour Eiffel,NA,non
7,4,Escalade,icones/Escalade.svg,Arena Paris Sud 6,NA,non
7,4,Escalade,icones/Escalade.svg,Stade nautique de Vaires-sur-Marne - Bassin eaux calmes,NA,non
7,4,Escalade,icones/Escalade.svg,Vélodrome National de Saint-Quentin-en-Yvelines,NA,non
7,4,Escalade,icones/Escalade.svg,Clichy-sous-Bois,NA,non
7,4,Escalade,icones/Escalade.svg,Centre National de Tir de Châteauroux,NA,non
7,4,Escalade,icones/Escalade.svg,Pont Alexandre III,NA,non
1,5,"Cyclisme
sur route",icones/Cyclisme sur route.svg,Quais de Seine,NA,non
1,5,"Cyclisme
sur route",icones/Cyclisme sur route.svg,Stade de France,NA,non
1,5,"Cyclisme
sur route",icones/Cyclisme sur route.svg,Trocadéro,2,oui
1,5,"Cyclisme
sur route",icones/Cyclisme sur route.svg,Hôtel de ville-Invalides,NA,non
1,5,"Cyclisme
sur route",icones/Cyclisme sur route.svg,Stade nautique-Bassin eau calme,NA,non
1,5,"Cyclisme
sur route",icones/Cyclisme sur route.svg,Arena Porte de La Chapelle,NA,non
1,5,"Cyclisme
sur route",icones/Cyclisme sur route.svg,Stade Pierre-Mauroy,NA,non
1,5,"Cyclisme
sur route",icones/Cyclisme sur route.svg,Arena Bercy,NA,non
1,5,"Cyclisme
sur route",icones/Cyclisme sur route.svg,Concorde,NA,non
1,5,"Cyclisme
sur route",icones/Cyclisme sur route.svg,Stade tour Eiffel,NA,non
1,5,"Cyclisme
sur route",icones/Cyclisme sur route.svg,Stade BMX,NA,non
1,5,"Cyclisme
sur route",icones/Cyclisme sur route.svg,Stade Roland-Garros,NA,non
1,5,"Cyclisme
sur route",icones/Cyclisme sur route.svg,Arena Paris Nord,NA,non
1,5,"Cyclisme
sur route",icones/Cyclisme sur route.svg,Stade nautique-Bassin eau vive,NA,non
1,5,"Cyclisme
sur route",icones/Cyclisme sur route.svg,Vélodrome national,NA,non
1,5,"Cyclisme
sur route",icones/Cyclisme sur route.svg,Invalides-Pont Alexandre-III,2,oui
